Departamento,Epigrafe,Item_Nombre,Item_URL_XML,Seccion,Alertas,Materias
['MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO'],['Energía eléctrica'],"['Orden TED/1271/2020, de 22 de diciembre, por la que se establecen diversos costes regulados del sistema eléctrico para el ejercicio 2021 y se prorrogan los peajes de acceso de energía eléctrica a partir del 1 de enero de 2021.']",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2020-17206,['I. Disposiciones generales'],"['Comercio', 'Consumidores y usuarios', 'Energía']","['Comercialización', 'Consumidores y usuarios', 'Distribución de energía', 'Energía eléctrica', 'Precios', 'Producción de energía', 'Suministro de energía']"
['MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO'],['Gas natural. Precios'],"['Resolución de 21 de diciembre de 2020, de la Dirección General de Política Energética y Minas, por la que se publica la tarifa de último recurso de gas natural.']",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2020-17207,['I. Disposiciones generales'],"['Consumidores y usuarios', 'Energía']","['Carburantes y combustibles', 'Consumidores y usuarios', 'Consumo de energía', 'Gas', 'Precios', 'Suministro de energía', 'Tarifas']"
