Seccion,Item_Doc_Name,Fecha_publicacion,PDF_Link,Item_Title,Item_Link,Tags,Match_ASECORP_BBDD
L083,32021R0418,2021-03-10,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:32021R0418&from=ES"";""Doc: 32021R0418"")","Reglamento (UE) 2021/418 de la Comisión, de 9 de marzo de 2021, por el que se modifica la Directiva 2002/46/CE del Parlamento Europeo y del Consejo en lo que respecta al cloruro de nicotinamida ribósido y al citrato malato de magnesio utilizados en la fabricación de complementos alimenticios y en lo que respecta a la unidad de medida utilizada para el cobre",https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.083.01.0001.01.SPA&toc=OJ:L:2021:083:TOC,Directiva 2002/46,
L083,32021R0419,2021-03-10,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:32021R0419&from=ES"";""Doc: 32021R0419"")","Reglamento de Ejecución (UE) 2021/419 de la Comisión, de 9 de marzo de 2021, por el que se modifica el Reglamento de Ejecución (UE) 2018/2019 en lo que respecta a determinados vegetales para plantación de ",https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.083.01.0006.01.SPA&toc=OJ:L:2021:083:TOC,"Reglamento de Ejecución (UE) 2018/2018, Reglamento de Ejecución (UE) 2020/1362, Reglamento de Ejecución (UE) 2021/419, Reglamento (UE) 2018/2019, Reglamento de Ejecución (UE) 2019/2072, Reglamento de Ejecución (UE) 2018/2019, Reglamento (UE) 2016/2031, Reglamento de Ejecución (UE) 2020/1213",
L083,32021R0420,2021-03-10,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:32021R0420&from=ES"";""Doc: 32021R0420"")","Reglamento de Ejecución (UE) 2021/420 de la Comisión, de 9 de marzo de 2021, que corrige el Reglamento de Ejecución (UE) 2020/1097 relativo a la autorización de extractos de ",https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.083.01.0016.01.SPA&toc=OJ:L:2021:083:TOC,"Reglamento de Ejecución (UE) 2020/1097, Reglamento (UE) 2020/1097, Directiva 70/524, Directiva 2008/128",
L083,32021R0421,2021-03-10,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:32021R0421&from=ES"";""Doc: 32021R0421"")","Reglamento de Ejecución (UE) 2021/421 de la Comisión, de 9 de marzo de 2021, relativo a la autorización de tintura derivada de ",https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.083.01.0021.01.SPA&toc=OJ:L:2021:083:TOC,,
L083,32021R0422,2021-03-10,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:32021R0422&from=ES"";""Doc: 32021R0422"")","Reglamento de Ejecución (UE) 2021/422 de la Comisión, de 9 de marzo de 2021, relativo a la autorización de un preparado de ",https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.083.01.0025.01.SPA&toc=OJ:L:2021:083:TOC,,
L083,32021D0423,2021-03-10,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:32021D0423&from=ES"";""Doc: 32021D0423"")","Decisión (UE) 2021/423 del Consejo, de 4 de marzo de 2021, por la que se nombra a un suplente del Comité de las Regiones, propuesto por el Reino de Dinamarca",https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.083.01.0028.01.SPA&toc=OJ:L:2021:083:TOC,"Decisión (UE) 2020/1153, Decisión (UE) 2020/766",
