Seccion,Item_Doc_Name,Fecha_publicacion,PDF_Link,Item_Title,Item_Link,Tags,Match_ASECORP_BBDD
L064,32021D0322,2021-02-24,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:32021D0322&from=ES"";""Doc: 32021D0322"")","Decisión (UE) 2021/322 del Consejo, de 18 de febrero de 2021, por la que se nombra a un suplente del Comité de las Regiones",https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.064.01.0001.01.SPA&toc=OJ:L:2021:064:TOC,"Decisión (UE) 2020/1153, Decisión (UE) 2019/2157, Decisión (UE) 2020/511, Decisión (UE) 2019/852, Decisión (UE) 2020/102, Decisión (UE) 2020/766, Decisión (UE) 2020/144",
L064,42021D0323,2021-02-24,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:42021D0323&from=ES"";""Doc: 42021D0323"")","Decisión (UE) 2021/323 de los representantes de los Gobiernos de los Estados miembros, de 19 de febrero de 2021, por la que se nombra a cuatro jueces y a un abogado general del Tribunal de Justicia",https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.064.01.0004.01.SPA&toc=OJ:L:2021:064:TOC,,
L064,42021D0324,2021-02-24,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:42021D0324&from=ES"";""Doc: 42021D0324"")","Decisión (UE) 2021/324 de los representantes de los gobiernos de los Estados miembros, de 19 de febrero de 2021, por la que se nombra a un juez del Tribunal General",https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.064.01.0005.01.SPA&toc=OJ:L:2021:064:TOC,,
L064,32021D0325,2021-02-24,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:32021D0325&from=ES"";""Doc: 32021D0325"")","Decisión de Ejecución (UE) 2021/325 del Consejo, de 22 de febrero de 2021, relativa al nombramiento del vicepresidente del Consejo de Supervisión del Banco Central Europeo",https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.064.01.0006.01.SPA&toc=OJ:L:2021:064:TOC,Decisión de Ejecución (UE) 2019/1671,
L064,32021D0326,2021-02-24,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:32021D0326&from=ES"";""Doc: 32021D0326"")","Decisión (UE) 2021/326 del Consejo, de 22 de febrero de 2021, relativa a la posición que debe adoptarse, en nombre de la Unión,en el Comité de Comercio creado por el Acuerdo comercialentre la Unión Europea y sus Estados miembros por una parte,y Colombia, el Perú y Ecuador, por otra,con respecto a la modificación del apéndice 1 del anexo XII (Contratación pública)",https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.064.01.0008.01.SPA&toc=OJ:L:2021:064:TOC,Decisión (UE) 2016/2369,
L064,32021D0327,2021-02-24,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:32021D0327&from=ES"";""Doc: 32021D0327"")","Decisión de Ejecución (UE) 2021/327 de la Comisión, de 23 de febrero de 2021, por la que se retrasa la fecha de expiración de la aprobación de la metoflutrina para su uso en biocidas del tipo de producto 18",https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.064.01.0010.01.SPA&toc=OJ:L:2021:064:TOC,,
