Item_id,Item_Name,Fecha_publicacion,Materias,Alertas,Referencias,Referencias_completas,Tags,Match_ASECORP_BBDD
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/24/pdfs/BOE-A-2021-4613.pdf"";""BOE-A-2021-4613"")","Resolución de 15 de marzo de 2021, de la Dirección General de Industria y de la Pequeña y Mediana Empresa, por la que se amplía la relación de refrigerantes autorizados por el Reglamento de seguridad para instalaciones frigoríficas.",2021-03-24,"Autorizaciones, Certificaciones, Plantas e instalaciones frigoríficas, Reglamentaciones técnicas, Seguridad industrial","Industria, Tecnología e investigación",,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/24/pdfs/BOE-A-2021-4606.pdf"";""BOE-A-2021-4606"")","Real Decreto 189/2021, de 23 de marzo, por el que se indulta a don Jorge Mesa Robles.",2021-03-24,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/24/pdfs/BOE-A-2021-4570.pdf"";""BOE-A-2021-4570"")","Real Decreto 137/2021, de 2 de marzo, por el que se establecen disposiciones específicas para la tramitación de procedimientos sancionadores en comercio y sanidad exterior, en materia de sanidad vegetal, y de sanidad y protección animal.",2021-03-24,"Animales, Comercio exterior, Procedimiento sancionador, Sanidad vegetal, Sanidad veterinaria","Comercio, Derecho Administrativo, Ganadería y animales","BOE-A-2007-19321, BOE-A-2003-8510, BOE-A-2002-22649, DOUE-L-2017-80723, BOE-A-2015-10565","DE CONFORMIDAD con la disposición final 6 de la Ley 32/2007, de 7 de noviembre, DE CONFORMIDAD con la disposición final 5 de la Ley 8/2003, de 24 de abril, DE CONFORMIDAD con la disposición final 2 de la Ley 43/2002, de 20 de noviembre, CITA Reglamento (UE) 2017/625, de 15 de marzo de 2017, CITA Ley 39/2015, de 1 de octubre","Ley 43/2002, Reglamento (UE) 2017/625, Ley 39/2015, Ley 32/2007, Ley 8/2003",LEY 43/2002 ESP
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/24/pdfs/BOE-B-2021-14280.pdf"";""BOE-B-2021-14280"")",Anuncio de formalización de contratos de: Junta de Contratación del Ministerio de Justicia. Objeto: Suministro de gasóleo de calefacción en edificios administrativos y sedes judiciales adscritas a las GGTT del MJU 7 LOTES. Expediente: ASU/2020/141.,2021-03-24,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/24/pdfs/BOE-B-2021-14294.pdf"";""BOE-B-2021-14294"")",Anuncio de formalización de contratos de: División Económica y Técnica (Cuerpo Nacional de Policía). Objeto: Servicio de puesta a punto y mantenimiento integral de los equipos marca Philips Ibérica ubicados en los Laboratorios de análisis químicos de la Comisaría General de Policía Científica. Expediente: Z20PC015/060.,2021-03-24,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/24/pdfs/BOE-B-2021-14295.pdf"";""BOE-B-2021-14295"")",Anuncio de formalización de contratos de: División Económica y Técnica (Cuerpo Nacional de Policía). Objeto: Servicios de calibración y verificación de las cabinas de cianocrilato y vitrinas extractoras de gases de la CGPC y sus Unidades Territoriales. Expediente: Z20PC010/060.,2021-03-24,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/24/pdfs/BOE-B-2021-14281.pdf"";""BOE-B-2021-14281"")",Anuncio de formalización de contratos de: Director de Gestión Económica de la Jefatura de Apoyo Logístico de la Armada. Objeto: Acuerdo marco para suministro e instalación de equipos de producción de agua por ósmosis. Expediente: 2107/2019.,2021-03-24,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/24/pdfs/BOE-B-2021-14322.pdf"";""BOE-B-2021-14322"")",Anuncio de formalización de contratos de: INSS-Dirección provincial de Ceuta. Objeto: Auxiliares de servicios generales para la dirección provincial del INSS de Ceuta para el período 1 de abril de 2021 a 31 de marzo de 2022. Expediente: 51/VC-01/2021.,2021-03-24,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/24/pdfs/BOE-B-2021-14308.pdf"";""BOE-B-2021-14308"")",Anuncio de licitación de: Dirección del Centro Español de Metrología. Objeto: Suministro de equipamiento para el mantenimiento de los patrones nacionales de temperatura e investigación. Expediente: 202100000016.,2021-03-24,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/24/pdfs/BOE-B-2021-14320.pdf"";""BOE-B-2021-14320"")","Anuncio de formalización de contratos de: Presidencia de la Agencia Estatal Consejo Superior de Investigaciones Científicas, M.P. Objeto: Obras de reforma de la instalación del alumbrado interior, exterior, sensores de iluminación o presencia, iluminación de emergencia y señalización, cuadros eléctricos y circuitos eléctricos de todo tipo, adaptación a cuadro inteligente o smart control del CGBT y otros, en el conjunto de los edificios del Instituto de Ciencias de la Construcción Eduardo Torroja. Expediente: 1756/21.",2021-03-24,,,,,,
